Three-Digit ZIP Code,Year,Quarter,Index (NSA),Index Type
838,2023,1,456.95,Native 3-Digit ZIP index
838,2023,2,456.26,Native 3-Digit ZIP index
838,2023,3,469.93,Native 3-Digit ZIP index
838,2023,4,457.67,Native 3-Digit ZIP index
840,2023,1,411.32,Native 3-Digit ZIP index
840,2023,2,418.57,Native 3-Digit ZIP index
840,2023,3,421.58,Native 3-Digit ZIP index
840,2023,4,420.35,Native 3-Digit ZIP index
841,2023,1,472.86,Native 3-Digit ZIP index
841,2023,2,488.96,Native 3-Digit ZIP index
841,2023,3,484.06,Native 3-Digit ZIP index
841,2023,4,482.74,Native 3-Digit ZIP index
843,2023,1,408.47,Native 3-Digit ZIP index
843,2023,2,407.67,Native 3-Digit ZIP index
843,2023,3,422.38,Native 3-Digit ZIP index
843,2023,4,413.03,Native 3-Digit ZIP index
844,2023,1,419.85,Native 3-Digit ZIP index
844,2023,2,436.58,Native 3-Digit ZIP index
844,2023,3,439.36,Native 3-Digit ZIP index
844,2023,4,440.66,Native 3-Digit ZIP index
845,2023,1,422.54,Balance of State
845,2023,2,433.36,Balance of State
845,2023,3,435.24,Balance of State
845,2023,4,441.15,Balance of State
846,2023,1,403.89,Native 3-Digit ZIP index
846,2023,2,421.6,Native 3-Digit ZIP index
846,2023,3,423.69,Native 3-Digit ZIP index
846,2023,4,436.2,Native 3-Digit ZIP index
847,2023,1,365.23,Native 3-Digit ZIP index
847,2023,2,364.64,Native 3-Digit ZIP index
847,2023,3,375.32,Native 3-Digit ZIP index
847,2023,4,376.92,Native 3-Digit ZIP index
850,2023,1,519,Native 3-Digit ZIP index
850,2023,2,532.84,Native 3-Digit ZIP index
850,2023,3,546.5,Native 3-Digit ZIP index
850,2023,4,557.28,Native 3-Digit ZIP index
851,2023,1,438.04,Native 3-Digit ZIP index
851,2023,2,437.55,Native 3-Digit ZIP index
851,2023,3,444.6,Native 3-Digit ZIP index
851,2023,4,447.05,Native 3-Digit ZIP index
852,2023,1,471.18,Native 3-Digit ZIP index
852,2023,2,480.53,Native 3-Digit ZIP index
852,2023,3,492.38,Native 3-Digit ZIP index
852,2023,4,494.57,Native 3-Digit ZIP index
853,2023,1,401.46,Native 3-Digit ZIP index
853,2023,2,404.7,Native 3-Digit ZIP index
853,2023,3,420.61,Native 3-Digit ZIP index
853,2023,4,420.35,Native 3-Digit ZIP index
855,2023,1,389.42,Balance of State
855,2023,2,394.9,Balance of State
855,2023,3,393.05,Balance of State
855,2023,4,393.18,Balance of State
856,2023,1,291.97,Native 3-Digit ZIP index
856,2023,2,297.82,Native 3-Digit ZIP index
856,2023,3,305.56,Native 3-Digit ZIP index
856,2023,4,301.16,Native 3-Digit ZIP index
857,2023,1,351.11,Native 3-Digit ZIP index
857,2023,2,357.89,Native 3-Digit ZIP index
857,2023,3,364.12,Native 3-Digit ZIP index
857,2023,4,368.92,Native 3-Digit ZIP index
859,2023,1,389.42,Balance of State
859,2023,2,394.9,Balance of State
859,2023,3,393.05,Balance of State
859,2023,4,393.18,Balance of State
860,2023,1,435.72,Native 3-Digit ZIP index
860,2023,2,437.73,Native 3-Digit ZIP index
860,2023,3,445.29,Native 3-Digit ZIP index
860,2023,4,463.89,Native 3-Digit ZIP index
863,2023,1,404.7,Native 3-Digit ZIP index
863,2023,2,414.86,Native 3-Digit ZIP index
863,2023,3,413.06,Native 3-Digit ZIP index
863,2023,4,421,Native 3-Digit ZIP index
864,2023,1,393.49,Native 3-Digit ZIP index
864,2023,2,392.63,Native 3-Digit ZIP index
864,2023,3,404.5,Native 3-Digit ZIP index
864,2023,4,406.39,Native 3-Digit ZIP index
870,2023,1,268.62,Native 3-Digit ZIP index
870,2023,2,272.51,Native 3-Digit ZIP index
870,2023,3,277.88,Native 3-Digit ZIP index
870,2023,4,279.92,Native 3-Digit ZIP index
871,2023,1,268.88,Native 3-Digit ZIP index
871,2023,2,280.33,Native 3-Digit ZIP index
871,2023,3,286.28,Native 3-Digit ZIP index
871,2023,4,284.44,Native 3-Digit ZIP index
873,2023,1,286.82,Balance of State
873,2023,2,299.78,Balance of State
873,2023,3,300.48,Balance of State
873,2023,4,302.76,Balance of State
874,2023,1,271.85,Native 3-Digit ZIP index
874,2023,2,271.65,Native 3-Digit ZIP index
874,2023,3,298.53,Native 3-Digit ZIP index
874,2023,4,292.53,Native 3-Digit ZIP index
875,2023,1,307.86,Native 3-Digit ZIP index
875,2023,2,312.42,Native 3-Digit ZIP index
875,2023,3,330.48,Native 3-Digit ZIP index
875,2023,4,317.03,Native 3-Digit ZIP index
877,2023,1,286.82,Balance of State
877,2023,2,299.78,Balance of State
877,2023,3,300.48,Balance of State
877,2023,4,302.76,Balance of State
878,2023,1,286.82,Balance of State
878,2023,2,299.78,Balance of State
878,2023,3,300.48,Balance of State
878,2023,4,302.76,Balance of State
879,2023,1,286.82,Balance of State
879,2023,2,299.78,Balance of State
879,2023,3,300.48,Balance of State
879,2023,4,302.76,Balance of State
880,2023,1,272.3,Native 3-Digit ZIP index
880,2023,2,271.39,Native 3-Digit ZIP index
880,2023,3,288.81,Native 3-Digit ZIP index
880,2023,4,279.84,Native 3-Digit ZIP index
881,2023,1,286.82,Balance of State
881,2023,2,299.78,Balance of State
881,2023,3,300.48,Balance of State
881,2023,4,302.76,Balance of State
882,2023,1,313.01,Native 3-Digit ZIP index
882,2023,2,329.95,Native 3-Digit ZIP index
882,2023,3,317.05,Native 3-Digit ZIP index
882,2023,4,325.1,Native 3-Digit ZIP index
883,2023,1,286.82,Balance of State
883,2023,2,299.78,Balance of State
883,2023,3,300.48,Balance of State
883,2023,4,302.76,Balance of State
884,2023,1,286.82,Balance of State
884,2023,2,299.78,Balance of State
884,2023,3,300.48,Balance of State
884,2023,4,302.76,Balance of State
890,2023,1,325.6,Native 3-Digit ZIP index
890,2023,2,338.03,Native 3-Digit ZIP index
890,2023,3,339.6,Native 3-Digit ZIP index
890,2023,4,344.92,Native 3-Digit ZIP index
891,2023,1,335.46,Native 3-Digit ZIP index
891,2023,2,337.4,Native 3-Digit ZIP index
891,2023,3,351.94,Native 3-Digit ZIP index
891,2023,4,347.47,Native 3-Digit ZIP index
893,2023,1,325.88,Balance of State
893,2023,2,334.18,Balance of State
893,2023,3,352.89,Balance of State
893,2023,4,336.01,Balance of State
894,2023,1,342.06,Native 3-Digit ZIP index
894,2023,2,350.39,Native 3-Digit ZIP index
894,2023,3,352.4,Native 3-Digit ZIP index
894,2023,4,352.14,Native 3-Digit ZIP index
895,2023,1,369.95,Native 3-Digit ZIP index
895,2023,2,381.18,Native 3-Digit ZIP index
895,2023,3,377.12,Native 3-Digit ZIP index
895,2023,4,386.77,Native 3-Digit ZIP index
897,2023,1,366.93,Native 3-Digit ZIP index
897,2023,2,371.75,Native 3-Digit ZIP index
897,2023,3,386.45,Native 3-Digit ZIP index
897,2023,4,367.96,Native 3-Digit ZIP index
898,2023,1,325.88,Balance of State
898,2023,2,334.18,Balance of State
898,2023,3,352.89,Balance of State
898,2023,4,336.01,Balance of State
900,2023,1,614.53,Native 3-Digit ZIP index
900,2023,2,626.48,Native 3-Digit ZIP index
900,2023,3,617.77,Native 3-Digit ZIP index
900,2023,4,632.34,Native 3-Digit ZIP index
902,2023,1,479.9,Native 3-Digit ZIP index
902,2023,2,479.58,Native 3-Digit ZIP index
902,2023,3,491.14,Native 3-Digit ZIP index
902,2023,4,497.37,Native 3-Digit ZIP index
903,2023,1,501.6,Native 3-Digit ZIP index
903,2023,2,514.08,Native 3-Digit ZIP index
903,2023,3,517.68,Native 3-Digit ZIP index
903,2023,4,574.29,Native 3-Digit ZIP index
904,2023,1,496.82,MSA/MSAD Index
904,2023,2,507.94,MSA/MSAD Index
904,2023,3,518.24,MSA/MSAD Index
904,2023,4,522.72,MSA/MSAD Index
905,2023,1,474.76,Native 3-Digit ZIP index
905,2023,2,478.52,Native 3-Digit ZIP index
905,2023,3,508.13,Native 3-Digit ZIP index
905,2023,4,481.5,Native 3-Digit ZIP index
906,2023,1,446.25,Native 3-Digit ZIP index
906,2023,2,455.65,Native 3-Digit ZIP index
906,2023,3,468.86,Native 3-Digit ZIP index
906,2023,4,468.39,Native 3-Digit ZIP index
907,2023,1,445.46,Native 3-Digit ZIP index
907,2023,2,461.56,Native 3-Digit ZIP index
907,2023,3,471.53,Native 3-Digit ZIP index
907,2023,4,472.27,Native 3-Digit ZIP index
908,2023,1,508.37,Native 3-Digit ZIP index
908,2023,2,538.04,Native 3-Digit ZIP index
908,2023,3,543.75,Native 3-Digit ZIP index
908,2023,4,545.76,Native 3-Digit ZIP index
910,2023,1,521.35,Native 3-Digit ZIP index
910,2023,2,545.26,Native 3-Digit ZIP index
910,2023,3,567.59,Native 3-Digit ZIP index
910,2023,4,549.94,Native 3-Digit ZIP index
911,2023,1,607.95,Native 3-Digit ZIP index
911,2023,2,572.22,Native 3-Digit ZIP index
911,2023,3,570.96,Native 3-Digit ZIP index
911,2023,4,609.88,Native 3-Digit ZIP index
912,2023,1,519.47,Native 3-Digit ZIP index
912,2023,2,527.4,Native 3-Digit ZIP index
912,2023,3,556.5,Native 3-Digit ZIP index
912,2023,4,547.52,Native 3-Digit ZIP index
913,2023,1,484.62,Native 3-Digit ZIP index
913,2023,2,497.83,Native 3-Digit ZIP index
913,2023,3,503.32,Native 3-Digit ZIP index
913,2023,4,506.73,Native 3-Digit ZIP index
914,2023,1,583.2,Native 3-Digit ZIP index
914,2023,2,576,Native 3-Digit ZIP index
914,2023,3,595.33,Native 3-Digit ZIP index
914,2023,4,612.25,Native 3-Digit ZIP index
915,2023,1,550.16,Native 3-Digit ZIP index
915,2023,2,593.28,Native 3-Digit ZIP index
915,2023,3,632.15,Native 3-Digit ZIP index
915,2023,4,583.29,Native 3-Digit ZIP index
916,2023,1,607.86,Native 3-Digit ZIP index
916,2023,2,662.16,Native 3-Digit ZIP index
916,2023,3,643.69,Native 3-Digit ZIP index
916,2023,4,635.23,Native 3-Digit ZIP index
917,2023,1,461.16,Native 3-Digit ZIP index
917,2023,2,474.09,Native 3-Digit ZIP index
917,2023,3,487.42,Native 3-Digit ZIP index
917,2023,4,488.49,Native 3-Digit ZIP index
918,2023,1,460.55,Native 3-Digit ZIP index
918,2023,2,495.45,Native 3-Digit ZIP index
918,2023,3,513.16,Native 3-Digit ZIP index
918,2023,4,498.19,Native 3-Digit ZIP index
919,2023,1,454.99,Native 3-Digit ZIP index
919,2023,2,469.2,Native 3-Digit ZIP index
919,2023,3,481.12,Native 3-Digit ZIP index
919,2023,4,484,Native 3-Digit ZIP index
920,2023,1,483.13,Native 3-Digit ZIP index
920,2023,2,501.33,Native 3-Digit ZIP index
920,2023,3,513.1,Native 3-Digit ZIP index
920,2023,4,521.99,Native 3-Digit ZIP index
921,2023,1,542.93,Native 3-Digit ZIP index
921,2023,2,573.45,Native 3-Digit ZIP index
921,2023,3,576.16,Native 3-Digit ZIP index
921,2023,4,568.52,Native 3-Digit ZIP index
922,2023,1,461.99,Native 3-Digit ZIP index
922,2023,2,464.47,Native 3-Digit ZIP index
922,2023,3,463.86,Native 3-Digit ZIP index
922,2023,4,471.48,Native 3-Digit ZIP index
923,2023,1,427.71,Native 3-Digit ZIP index
923,2023,2,439.76,Native 3-Digit ZIP index
923,2023,3,444.75,Native 3-Digit ZIP index
923,2023,4,444.96,Native 3-Digit ZIP index
924,2023,1,483.47,Native 3-Digit ZIP index
924,2023,2,488.19,Native 3-Digit ZIP index
924,2023,3,498.87,Native 3-Digit ZIP index
924,2023,4,515.31,Native 3-Digit ZIP index
925,2023,1,451.51,Native 3-Digit ZIP index
925,2023,2,456.02,Native 3-Digit ZIP index
925,2023,3,470.68,Native 3-Digit ZIP index
925,2023,4,475.2,Native 3-Digit ZIP index
926,2023,1,504.4,Native 3-Digit ZIP index
926,2023,2,533.22,Native 3-Digit ZIP index
926,2023,3,536.71,Native 3-Digit ZIP index
926,2023,4,527.43,Native 3-Digit ZIP index
927,2023,1,492.25,Native 3-Digit ZIP index
927,2023,2,502.95,Native 3-Digit ZIP index
927,2023,3,520.49,Native 3-Digit ZIP index
927,2023,4,518.7,Native 3-Digit ZIP index
928,2023,1,466.5,Native 3-Digit ZIP index
928,2023,2,488.88,Native 3-Digit ZIP index
928,2023,3,498.45,Native 3-Digit ZIP index
928,2023,4,501.97,Native 3-Digit ZIP index
930,2023,1,431.34,Native 3-Digit ZIP index
930,2023,2,435.78,Native 3-Digit ZIP index
930,2023,3,447.04,Native 3-Digit ZIP index
930,2023,4,446.2,Native 3-Digit ZIP index
931,2023,1,504.97,Native 3-Digit ZIP index
931,2023,2,472.17,Native 3-Digit ZIP index
931,2023,3,524.15,Native 3-Digit ZIP index
931,2023,4,496.42,Native 3-Digit ZIP index
932,2023,1,316.03,Native 3-Digit ZIP index
932,2023,2,320.08,Native 3-Digit ZIP index
932,2023,3,326.51,Native 3-Digit ZIP index
932,2023,4,327.9,Native 3-Digit ZIP index
933,2023,1,321.76,Native 3-Digit ZIP index
933,2023,2,325.01,Native 3-Digit ZIP index
933,2023,3,341.32,Native 3-Digit ZIP index
933,2023,4,344.35,Native 3-Digit ZIP index
934,2023,1,437.55,Native 3-Digit ZIP index
934,2023,2,446.57,Native 3-Digit ZIP index
934,2023,3,458.33,Native 3-Digit ZIP index
934,2023,4,467.92,Native 3-Digit ZIP index
935,2023,1,405.42,Native 3-Digit ZIP index
935,2023,2,415.89,Native 3-Digit ZIP index
935,2023,3,425.14,Native 3-Digit ZIP index
935,2023,4,423.44,Native 3-Digit ZIP index
936,2023,1,338.17,Native 3-Digit ZIP index
936,2023,2,345.26,Native 3-Digit ZIP index
936,2023,3,345.66,Native 3-Digit ZIP index
936,2023,4,352.07,Native 3-Digit ZIP index
937,2023,1,361.52,Native 3-Digit ZIP index
937,2023,2,372.79,Native 3-Digit ZIP index
937,2023,3,373.62,Native 3-Digit ZIP index
937,2023,4,378.32,Native 3-Digit ZIP index
939,2023,1,400.29,Native 3-Digit ZIP index
939,2023,2,419.69,Native 3-Digit ZIP index
939,2023,3,415.84,Native 3-Digit ZIP index
939,2023,4,412.77,Native 3-Digit ZIP index
940,2023,1,459.39,Native 3-Digit ZIP index
940,2023,2,467.34,Native 3-Digit ZIP index
940,2023,3,486.05,Native 3-Digit ZIP index
940,2023,4,494.02,Native 3-Digit ZIP index
941,2023,1,486.87,Native 3-Digit ZIP index
941,2023,2,523.17,Native 3-Digit ZIP index
941,2023,3,488.32,Native 3-Digit ZIP index
941,2023,4,492.12,Native 3-Digit ZIP index
943,2023,1,518.38,Native 3-Digit ZIP index
943,2023,2,548.76,Native 3-Digit ZIP index
943,2023,3,557.32,Native 3-Digit ZIP index
943,2023,4,543.43,Native 3-Digit ZIP index
944,2023,1,394.89,Native 3-Digit ZIP index
944,2023,2,441.67,Native 3-Digit ZIP index
944,2023,3,537.79,Native 3-Digit ZIP index
944,2023,4,434.39,Native 3-Digit ZIP index
945,2023,1,443.94,Native 3-Digit ZIP index
945,2023,2,454.71,Native 3-Digit ZIP index
945,2023,3,464.27,Native 3-Digit ZIP index
945,2023,4,452.89,Native 3-Digit ZIP index
946,2023,1,540.52,Native 3-Digit ZIP index
946,2023,2,546.21,Native 3-Digit ZIP index
946,2023,3,547.16,Native 3-Digit ZIP index
946,2023,4,535.78,Native 3-Digit ZIP index
947,2023,1,466.17,Native 3-Digit ZIP index
947,2023,2,509.91,Native 3-Digit ZIP index
947,2023,3,520.17,Native 3-Digit ZIP index
947,2023,4,540.51,Native 3-Digit ZIP index
948,2023,1,481.79,Native 3-Digit ZIP index
948,2023,2,485.49,Native 3-Digit ZIP index
948,2023,3,499.13,Native 3-Digit ZIP index
948,2023,4,484.93,Native 3-Digit ZIP index
949,2023,1,382.85,Native 3-Digit ZIP index
949,2023,2,398.99,Native 3-Digit ZIP index
949,2023,3,399.59,Native 3-Digit ZIP index
949,2023,4,394.2,Native 3-Digit ZIP index
950,2023,1,444.91,Native 3-Digit ZIP index
950,2023,2,469.72,Native 3-Digit ZIP index
950,2023,3,471.98,Native 3-Digit ZIP index
950,2023,4,465.53,Native 3-Digit ZIP index
951,2023,1,537.92,Native 3-Digit ZIP index
951,2023,2,561.82,Native 3-Digit ZIP index
951,2023,3,567.19,Native 3-Digit ZIP index
951,2023,4,577.91,Native 3-Digit ZIP index
952,2023,1,350.61,Native 3-Digit ZIP index
952,2023,2,362.57,Native 3-Digit ZIP index
952,2023,3,372.68,Native 3-Digit ZIP index
952,2023,4,366.92,Native 3-Digit ZIP index
953,2023,1,357.01,Native 3-Digit ZIP index
953,2023,2,367.31,Native 3-Digit ZIP index
953,2023,3,369.05,Native 3-Digit ZIP index
953,2023,4,372.86,Native 3-Digit ZIP index
954,2023,1,391.87,Native 3-Digit ZIP index
954,2023,2,399.87,Native 3-Digit ZIP index
954,2023,3,392.96,Native 3-Digit ZIP index
954,2023,4,394.14,Native 3-Digit ZIP index
955,2023,1,376.61,Native 3-Digit ZIP index
955,2023,2,391.88,Native 3-Digit ZIP index
955,2023,3,389.69,Native 3-Digit ZIP index
955,2023,4,378.98,Native 3-Digit ZIP index
956,2023,1,363.56,Native 3-Digit ZIP index
956,2023,2,376.52,Native 3-Digit ZIP index
956,2023,3,378.78,Native 3-Digit ZIP index
956,2023,4,377.8,Native 3-Digit ZIP index
957,2023,1,347.56,Native 3-Digit ZIP index
957,2023,2,363.83,Native 3-Digit ZIP index
957,2023,3,362.82,Native 3-Digit ZIP index
957,2023,4,366.95,Native 3-Digit ZIP index
958,2023,1,402.95,Native 3-Digit ZIP index
958,2023,2,426.55,Native 3-Digit ZIP index
958,2023,3,419.36,Native 3-Digit ZIP index
958,2023,4,425.73,Native 3-Digit ZIP index
959,2023,1,340.86,Native 3-Digit ZIP index
959,2023,2,346.02,Native 3-Digit ZIP index
959,2023,3,355.2,Native 3-Digit ZIP index
959,2023,4,349.72,Native 3-Digit ZIP index
960,2023,1,314.93,Native 3-Digit ZIP index
960,2023,2,321.86,Native 3-Digit ZIP index
960,2023,3,326.65,Native 3-Digit ZIP index
960,2023,4,319.53,Native 3-Digit ZIP index
961,2023,1,427.18,Native 3-Digit ZIP index
961,2023,2,451.2,Native 3-Digit ZIP index
961,2023,3,468.41,Native 3-Digit ZIP index
961,2023,4,453.32,Native 3-Digit ZIP index
967,2023,1,346.8,Native 3-Digit ZIP index
967,2023,2,363.68,Native 3-Digit ZIP index
967,2023,3,361.96,Native 3-Digit ZIP index
967,2023,4,333.21,Native 3-Digit ZIP index
968,2023,1,308.39,Native 3-Digit ZIP index
968,2023,2,296.09,Native 3-Digit ZIP index
968,2023,3,284.16,Native 3-Digit ZIP index
968,2023,4,320.7,Native 3-Digit ZIP index
970,2023,1,397.82,Native 3-Digit ZIP index
970,2023,2,410.16,Native 3-Digit ZIP index
970,2023,3,413.29,Native 3-Digit ZIP index
970,2023,4,400.51,Native 3-Digit ZIP index
971,2023,1,432.89,Native 3-Digit ZIP index
971,2023,2,419.69,Native 3-Digit ZIP index
971,2023,3,423.29,Native 3-Digit ZIP index
971,2023,4,421.53,Native 3-Digit ZIP index
972,2023,1,470.38,Native 3-Digit ZIP index
972,2023,2,492.22,Native 3-Digit ZIP index
972,2023,3,487.5,Native 3-Digit ZIP index
972,2023,4,472.42,Native 3-Digit ZIP index
973,2023,1,384.51,Native 3-Digit ZIP index
973,2023,2,392.01,Native 3-Digit ZIP index
973,2023,3,401.97,Native 3-Digit ZIP index
973,2023,4,400.74,Native 3-Digit ZIP index
974,2023,1,382.27,Native 3-Digit ZIP index
974,2023,2,388.79,Native 3-Digit ZIP index
974,2023,3,394.51,Native 3-Digit ZIP index
974,2023,4,390.27,Native 3-Digit ZIP index
975,2023,1,362.12,Native 3-Digit ZIP index
975,2023,2,381.23,Native 3-Digit ZIP index
975,2023,3,383.15,Native 3-Digit ZIP index
975,2023,4,381.31,Native 3-Digit ZIP index
976,2023,1,393.61,Balance of State
976,2023,2,393.73,Balance of State
976,2023,3,408.64,Balance of State
976,2023,4,396.54,Balance of State
977,2023,1,512.51,Native 3-Digit ZIP index
977,2023,2,527.92,Native 3-Digit ZIP index
977,2023,3,540.13,Native 3-Digit ZIP index
977,2023,4,531.11,Native 3-Digit ZIP index
978,2023,1,368.47,Native 3-Digit ZIP index
978,2023,2,376.06,Native 3-Digit ZIP index
978,2023,3,386.15,Native 3-Digit ZIP index
978,2023,4,374.29,Native 3-Digit ZIP index
979,2023,1,393.61,Balance of State
979,2023,2,393.73,Balance of State
979,2023,3,408.64,Balance of State
979,2023,4,396.54,Balance of State
980,2023,1,480.89,Native 3-Digit ZIP index
980,2023,2,496.47,Native 3-Digit ZIP index
980,2023,3,504.32,Native 3-Digit ZIP index
980,2023,4,500.13,Native 3-Digit ZIP index
981,2023,1,550.54,Native 3-Digit ZIP index
981,2023,2,565.17,Native 3-Digit ZIP index
981,2023,3,567.6,Native 3-Digit ZIP index
981,2023,4,557.24,Native 3-Digit ZIP index
982,2023,1,421.06,Native 3-Digit ZIP index
982,2023,2,439.56,Native 3-Digit ZIP index
982,2023,3,441.08,Native 3-Digit ZIP index
982,2023,4,435.74,Native 3-Digit ZIP index
983,2023,1,401.35,Native 3-Digit ZIP index
983,2023,2,417.13,Native 3-Digit ZIP index
983,2023,3,416.21,Native 3-Digit ZIP index
983,2023,4,420.23,Native 3-Digit ZIP index
984,2023,1,469.91,Native 3-Digit ZIP index
984,2023,2,484.35,Native 3-Digit ZIP index
984,2023,3,481.62,Native 3-Digit ZIP index
984,2023,4,474.92,Native 3-Digit ZIP index
985,2023,1,375.12,Native 3-Digit ZIP index
985,2023,2,394.25,Native 3-Digit ZIP index
985,2023,3,394.06,Native 3-Digit ZIP index
985,2023,4,391.4,Native 3-Digit ZIP index
986,2023,1,395.35,Native 3-Digit ZIP index
986,2023,2,409.13,Native 3-Digit ZIP index
986,2023,3,408.31,Native 3-Digit ZIP index
986,2023,4,409.87,Native 3-Digit ZIP index
988,2023,1,381.57,Native 3-Digit ZIP index
988,2023,2,381.99,Native 3-Digit ZIP index
988,2023,3,393.56,Native 3-Digit ZIP index
988,2023,4,403.52,Native 3-Digit ZIP index
989,2023,1,320.64,Native 3-Digit ZIP index
989,2023,2,339.5,Native 3-Digit ZIP index
989,2023,3,347.11,Native 3-Digit ZIP index
989,2023,4,339.91,Native 3-Digit ZIP index
990,2023,1,387.87,Native 3-Digit ZIP index
990,2023,2,383.89,Native 3-Digit ZIP index
990,2023,3,396.62,Native 3-Digit ZIP index
990,2023,4,376.59,Native 3-Digit ZIP index
991,2023,1,358.9,Native 3-Digit ZIP index
991,2023,2,362.84,Native 3-Digit ZIP index
991,2023,3,363.63,Native 3-Digit ZIP index
991,2023,4,373.22,Native 3-Digit ZIP index
992,2023,1,399.15,Native 3-Digit ZIP index
992,2023,2,408.84,Native 3-Digit ZIP index
992,2023,3,415.05,Native 3-Digit ZIP index
992,2023,4,400.04,Native 3-Digit ZIP index
993,2023,1,358.82,Native 3-Digit ZIP index
993,2023,2,364.79,Native 3-Digit ZIP index
993,2023,3,368.93,Native 3-Digit ZIP index
993,2023,4,371.32,Native 3-Digit ZIP index
994,2023,1,381.18,MSA/MSAD Index
994,2023,2,380.69,MSA/MSAD Index
994,2023,3,385.06,MSA/MSAD Index
994,2023,4,364.11,MSA/MSAD Index
995,2023,1,282.74,Native 3-Digit ZIP index
995,2023,2,291.53,Native 3-Digit ZIP index
995,2023,3,297.29,Native 3-Digit ZIP index
995,2023,4,287.82,Native 3-Digit ZIP index
996,2023,1,312.39,Native 3-Digit ZIP index
996,2023,2,318.78,Native 3-Digit ZIP index
996,2023,3,313.23,Native 3-Digit ZIP index
996,2023,4,303.69,Native 3-Digit ZIP index
997,2023,1,254.88,MSA/MSAD Index
997,2023,2,261.32,MSA/MSAD Index
997,2023,3,266.91,MSA/MSAD Index
997,2023,4,264.69,MSA/MSAD Index
998,2023,1,295.9,Balance of State
998,2023,2,314.07,Balance of State
998,2023,3,317.71,Balance of State
998,2023,4,303.17,Balance of State
999,2023,1,295.9,Balance of State
999,2023,2,314.07,Balance of State
999,2023,3,317.71,Balance of State
999,2023,4,303.17,Balance of State
